x	v	a
1.0000000000000007	1.0062630001065756e-16	2.2181195985400235e-16
-1.531011797128215e-16	0.9999999999999994	3.3306690738754696e-16
1.5699662208165794e-16	1.1102230246251565e-15	0.9999999999999997
